image_id,dice_resunet_42,iou_resunet_42,dice_resunet_43,iou_resunet_43,dice_resunet_44,iou_resunet_44,dice_siglip_42,iou_siglip_42,dice_siglip_43,iou_siglip_43,dice_siglip_44,iou_siglip_44,dice_resunet_mean,dice_siglip_mean,iou_resunet_mean,iou_siglip_mean,dice_difference,iou_difference
cju334jzo261t0835yqudnfs1,0.9819918274879456,0.9646207094192504,0.9776602983474731,0.9562968611717224,0.981184184551239,0.9630632996559144,0.9791777729988098,0.9592049717903136,0.9802226424217224,0.961212396621704,0.9779342412948608,0.9568212628364564,0.9802787701288859,0.9791115522384644,0.9613269567489624,0.9590795437494913,-0.0011672178904215125,-0.0022474129994710657
cju336l68y7if0993wf092166,0.9396969079971312,0.8862530589103699,0.7942752838134766,0.6587534546852112,0.935593843460083,0.8789820075035095,0.9469898343086244,0.8993169069290161,0.9198418259620668,0.8515806794166565,0.9203630089759828,0.8524745106697083,0.8898553450902303,0.9290648897488913,0.8079961736996969,0.867790699005127,0.039209544658661,0.05979452530543006
cju3381d8bz3h07991xtl7ra0,0.9541511535644532,0.9123222827911376,0.9547143578529358,0.9133525490760804,0.8951073288917542,0.8101305961608887,0.9164556860923768,0.8457943797111511,0.9132220149040222,0.8403022885322571,0.917136251926422,0.8469544649124146,0.934657613436381,0.9156046509742737,0.8786018093427023,0.8443503777186075,-0.019052962462107303,-0.03425143162409472
cju33belnbyhm0878yxl42233,0.9378254413604736,0.8829296231269836,0.9329107999801636,0.8742575645446777,0.9281045794487,0.8658536672592163,0.9511626362800598,0.9068732857704164,0.94851154088974,0.9020655751228333,0.9493080377578736,0.9035075306892396,0.9329469402631124,0.9496607383092245,0.8743469516436259,0.904148797194163,0.01671379804611206,0.02980184555053711
cju33eqwbcch208012jikwdky,0.8123228549957275,0.6839593648910522,0.716671884059906,0.5584478974342346,0.7999293208122253,0.6665684580802917,0.9146180152893066,0.8426692485809326,0.917271852493286,0.8471857905387878,0.9272538423538208,0.8643739819526672,0.776308019955953,0.9197145700454712,0.6363252401351929,0.8514096736907959,0.1434065500895182,0.21508443355560303
cju33jon3ygbj0993pu22a4k6,0.9232585430145264,0.8574561476707458,0.8349711298942566,0.7166956663131714,0.957427144050598,0.9183310866355896,0.9596465826034546,0.9224236607551576,0.9528833627700806,0.9100068807601928,0.9575307965278624,0.9185219407081604,0.9052189389864603,0.9566869139671326,0.8308276335398356,0.9169841607411703,0.05146797498067224,0.08615652720133471
cju33mirdc8mj0799k33wzoes,0.9475740790367126,0.9003713130950928,0.975927710533142,0.9529871344566344,0.973037600517273,0.9474909901618958,0.9839067459106444,0.9683232307434082,0.9845349192619324,0.96954083442688,0.9825313687324524,0.9656625986099244,0.9655131300290426,0.9836576779683431,0.9336164792378744,0.9678422212600708,0.018144547939300537,0.034225742022196415
cju33o12x2jm50988944mxq0v,0.9647268652915956,0.931857407093048,0.9520776271820068,0.9085383415222168,0.9576783776283264,0.9187934994697572,0.9641010761260986,0.9306902289390564,0.965649962425232,0.9335814714431764,0.9561221599578856,0.9159329533576964,0.9581609567006429,0.9619577328364054,0.919729749361674,0.9267348845799764,0.0037967761357624585,0.007005135218302483
cju33qpdvc9g0087825jhf3s9,0.9596633911132812,0.9224546551704408,0.9489825367927552,0.9029179215431212,0.9263424277305604,0.8627912998199463,0.9420248866081238,0.8904036283493042,0.949224889278412,0.9033567905426024,0.9339007139205932,0.8759979009628296,0.9449961185455322,0.9417168299357096,0.8960546255111694,0.8899194399515787,-0.003279288609822628,-0.0061351855595906946
cju33w4sdcivk0855x879zht7,0.9321982264518738,0.8730068206787109,0.9808151721954346,0.9623526334762572,0.9784740805625916,0.9578553438186646,0.9764133095741272,0.9539135694503784,0.981173574924469,0.9630429148674012,0.9812363386154176,0.9631638526916504,0.9638291597366333,0.9796077410380045,0.9310715993245443,0.9600401123364767,0.01577858130137122,0.028968513011932373
cju33x0f22peh0988g0ln7w5v,0.8692494034767151,0.7687366008758545,0.8649746179580688,0.7620751261711121,0.870474636554718,0.7706552743911743,0.946578860282898,0.8985759019851685,0.9234899282455444,0.8578553795814514,0.9328165650367736,0.8740919828414917,0.8682328859965006,0.934295117855072,0.767155667146047,0.8768410881360372,0.06606223185857141,0.10968542098999023
cju8ceacrsqkr0755hdz145es,0.6554026007652283,0.4874341189861297,0.6527050733566284,0.4844559729099273,0.9776017665863036,0.9561849236488342,0.9600481390953064,0.9231659173965454,0.9657794833183287,0.9338235259056092,0.958101212978363,0.9195722937583924,0.7619031469027201,0.9613096117973328,0.6426916718482971,0.9255205790201823,0.19940646489461267,0.28282890717188514
cju8cgi2kspp308011nxdtjp6,0.9559060335159302,0.915536403656006,0.9394831657409668,0.8858729004859924,0.9497405886650084,0.9042914509773254,0.9473517537117004,0.8999699354171753,0.946215808391571,0.8979217410087585,0.941553235054016,0.8895612955093384,0.9483765959739685,0.9450402657190958,0.9019002517064413,0.8958176573117574,-0.003336330254872677,-0.006082594394683838
cju8chdlqsu620755azjty1tj,0.9688666462898254,0.9396132826805116,0.930972933769226,0.8708600401878357,0.9364892840385436,0.8805639743804932,0.9521347880363464,0.9086424112319946,0.9392098784446716,0.8853870630264282,0.9375641942024232,0.8824666142463684,0.9454429546991984,0.9429696202278137,0.8970124324162801,0.8921653628349304,-0.0024733344713846472,-0.004847069581349728
cju8chxndsre008015uisl4si,0.9182263016700744,0.8488155603408813,0.947589099407196,0.9003984332084656,0.9500760436058044,0.9048998951911926,0.9573726654052734,0.9182308912277222,0.9671258926391602,0.9363444447517396,0.9642857313156128,0.931034505367279,0.938630481561025,0.9629280964533488,0.8847046295801798,0.928536613782247,0.024297614892323738,0.04383198420206713
cju8cj10qsrau0871o2dr6ai1,0.977076768875122,0.9551809430122375,0.9687167406082152,0.9393314123153688,0.9758325219154358,0.9528055787086488,0.983843982219696,0.968201756477356,0.983176290988922,0.9669092297554016,0.9830250144004822,0.966616690158844,0.9738753437995911,0.9833484292030334,0.949105978012085,0.9672425587972006,0.009473085403442383,0.018136580785115597
