image_id,mean_dice,seed_sd,foreground_fraction,lesion_size_group,method
cju7dymur2od30755eg8yv2ht,0.9228108326594034,0.009897722722229758,0.14071770915488685,medium,siglip2_partial
cju7druhp2gp308715i6km7be,0.7058354020118713,0.00980033617678215,0.32219218481199313,large,resunet_paper
cju32upim1z7u0988l883nqp6,0.9351500471433004,0.009560162362993372,0.1343039226458631,medium,siglip2_frozen
cju87mrypnb1e0818scv1mxxg,0.9356876810391744,0.009556813395436726,0.040785396533210616,small,resunet_paper
cju33qpdvc9g0087825jhf3s9,0.92003200451533,0.009390070419005222,0.034116300615837376,small,siglip2_partial
cju3381d8bz3h07991xtl7ra0,0.9268954992294312,0.009367332603144901,0.050110897333119554,small,siglip2_frozen
cju8dk7eztzup08182yxko5zh,0.9607630968093872,0.009298294284546524,0.05480264117904567,small,siglip2_partial
cju15jr8jz8sb0855ukmkswkz,0.9723929961522421,0.009233499410466604,0.31392523722069177,large,siglip2_partial
ck2bxlujamu330725szlc2jdu,0.8404091397921244,0.009131073382951794,0.03799430941358025,small,siglip2_full
cju7dz5yy2i7z0801ausi7rna,0.9472079674402872,0.009003116445377341,0.028819579112600052,small,siglip2_partial
cju8dk7eztzup08182yxko5zh,0.9718741377194723,0.008973597376104935,0.05480264117904567,small,siglip2_full
cju87nkyrnb970801q84m47yt,0.9637128114700317,0.008969663723085435,0.09164942178940962,medium,siglip2_full
cju32upim1z7u0988l883nqp6,0.9199991822242737,0.008778653028596723,0.1343039226458631,medium,siglip2_partial
cju8ceacrsqkr0755hdz145es,0.9535424709320068,0.008761458512133755,0.039174495101841476,small,siglip2_frozen
cju33o12x2jm50988944mxq0v,0.9526885747909546,0.008718217245076931,0.033564885033064366,small,siglip2_frozen
cju32srle1xfq083575i3fl75,0.9680229425430298,0.008614752209527718,0.06323191850990882,small,resunet_paper
cju14hjh2ob2o0835ouz3r5aa,0.9403374393781027,0.00849198465044368,0.1254744161148102,medium,siglip2_partial
cju8djdqztu6408506pzhlo18,0.9317071835199991,0.00847231405866441,0.08947595960843653,medium,resunet_paper
ck2395w2mb4vu07480otsu6tw,0.9502740303675333,0.00845501400775327,0.12433207947530864,medium,siglip2_partial
ck2bxpfgxu2mk0748gsh7xelu,0.6781753102938334,0.008424016675561396,0.06669881213400414,small,siglip2_frozen
cju8dn0c3u2v50801k8rvq02f,0.971320112546285,0.008366493454713174,0.3139126154358135,large,siglip2_frozen
cju33231uy4gi0993qc7b1jch,0.9279949267705282,0.008351141440931164,0.05771065955907828,small,siglip2_full
cju87mrypnb1e0818scv1mxxg,0.9107507268587748,0.008327591802088264,0.040785396533210616,small,siglip2_partial
cju8cgi2kspp308011nxdtjp6,0.9483765959739685,0.008295963086609685,0.029429694882189775,small,resunet_paper
cjyzl833ndne80838pzuq6ila,0.9682149489720663,0.00823667130924227,0.13537808641975307,medium,resunet_paper
cju0u82z3cuma0835wlxrnrjv,0.9466955463091532,0.008202202333941927,0.24693091785743543,large,siglip2_frozen
cju7ecl9i2i060987xawjp4l0,0.8856414357821146,0.008178846660204865,0.23556549699426813,large,siglip2_full
cju15czxqp3lv0835jvhgzurz,0.95090119043986,0.008172328922896401,0.27298755676121955,large,resunet_paper
cju16b6ynq8e40988m8vx0xnj,0.9334411025047302,0.008161108611633088,0.018431748339556554,small,siglip2_full
cju14g8o4xui30878gkgbrvqj,0.9221289952596029,0.008001971217217187,0.02580219327726004,small,siglip2_frozen
cju8chdlqsu620755azjty1tj,0.9429696202278137,0.007979805440937703,0.10541163623126858,medium,siglip2_full
ck2bxskgxxzfv08386xkqtqdy,0.9373913208643595,0.007970634395848,0.07093049508143848,small,siglip2_full
cju7dubap2g0w0801fgl42mg9,0.44642497102419526,0.007968589245535463,0.25321331290432414,large,siglip2_partial
cju8dn0c3u2v50801k8rvq02f,0.9603194793065389,0.007790146437040735,0.3139126154358135,large,siglip2_partial
cju8djdqztu6408506pzhlo18,0.9354498187700907,0.007679032417382627,0.08947595960843653,medium,siglip2_full
cju33qpdvc9g0087825jhf3s9,0.9417168299357096,0.007666730840740373,0.034116300615837376,small,siglip2_full
cjyzu3reghjya0794w7pwoi50,0.932459831237793,0.007650302712256434,0.12073688271604938,medium,siglip2_partial
cjyzlw7f9faqr070129au64sq,0.919839104016622,0.007634955231504649,0.09407069830246914,medium,resunet_paper
cju8chdlqsu620755azjty1tj,0.9485735893249512,0.007587735826125251,0.10541163623126858,medium,siglip2_frozen
cju33qpdvc9g0087825jhf3s9,0.9116323590278625,0.007384925006640397,0.034116300615837376,small,siglip2_frozen
cju7dtb1e2j0t0818deq51ib3,0.9528728326161703,0.007378712980495519,0.16141722693169638,medium,resunet_paper
cju8dic9mtppa0987swn23wbc,0.9795529047648112,0.007096024251992396,0.24522486368862134,large,resunet_paper
cju85rkbnlo1c08503uxcpax1,0.9755438367525736,0.006981228441922377,0.17109015931840063,large,resunet_paper
cju85omszllp30850b6rm9mi3,0.9662500023841858,0.006914888073908343,0.1225134884734863,medium,siglip2_partial
cju8828oxnool0801qno9luhr,0.9741033911705017,0.0068912872798237235,0.19077633245639677,large,resunet_paper
ck2395w2mb4vu07480otsu6tw,0.9534156521161398,0.006853657241460667,0.12433207947530864,medium,siglip2_full
cjyzurzvohqnr0794es1itzek,0.9586527744928995,0.006830213333029818,0.14736207561728396,medium,resunet_paper
cju8cgi2kspp308011nxdtjp6,0.9396047592163086,0.006793164997673875,0.029429694882189775,small,siglip2_frozen
cju8clorgsuwn08714toqb7v6,0.9554486870765686,0.006735339344323572,0.12445237387253444,medium,siglip2_full
cju8czvnztbf40871b4m7t78w,0.9583859443664551,0.00671978721041624,0.13351823894954887,medium,siglip2_partial
cju33eqwbcch208012jikwdky,0.9197145700454712,0.006662670874423569,0.13928719533207562,medium,siglip2_full
cju7dvl5m2n4t0755hlnnjjet,0.9490977128346761,0.006596896680391054,0.027708091774709252,small,resunet_paper
ck2bxqz3evvg20794iiyv5v2m,0.2594670156637828,0.006500597666945303,0.08724922839506173,medium,siglip2_full
ck2bxknhjvs1x0794iogrq49k,0.9377015630404154,0.00643959900315636,0.11980187446605357,medium,siglip2_full
cju33o12x2jm50988944mxq0v,0.9581609567006429,0.006338412112591481,0.033564885033064366,small,resunet_paper
cju15wdt3zla10801odjiw7sy,0.9669609069824219,0.00629573243101136,0.16356469465532855,medium,siglip2_frozen
cju8dk7eztzup08182yxko5zh,0.9522807002067566,0.006173829013834892,0.05480264117904567,small,resunet_paper
cju87r56lnkyp0755hz30leew,0.9649562835693359,0.0061440506978197385,0.30805472501585573,large,siglip2_partial
cju7dsrtb2f8i085064kwugfk,0.9634387493133545,0.006133576313599723,0.08359395192556215,medium,siglip2_partial
cju32srle1xfq083575i3fl75,0.9549001852671305,0.006130767669008876,0.06323191850990882,small,siglip2_frozen
cju16ach3m1da0993r1dq3sn2,0.9805321097373962,0.006074621584625316,0.2665289256198347,large,resunet_paper
cju13hp5rnbjx0835bf0jowgx,0.8561380306879679,0.0060722842846275375,0.10654228810531606,medium,siglip2_frozen
cju33o12x2jm50988944mxq0v,0.9515570998191833,0.0060246633208633675,0.033564885033064366,small,siglip2_partial
cju0ue769mxii08019zqgdbxn,0.9425108631451925,0.006021865333126903,0.04773933917797338,small,siglip2_full
cju15czxqp3lv0835jvhgzurz,0.9647175272305807,0.005988315008783127,0.27298755676121955,large,siglip2_partial
cju16b6ynq8e40988m8vx0xnj,0.9587316711743673,0.005984640656617222,0.018431748339556554,small,resunet_paper
ck2bxpfgxu2mk0748gsh7xelu,0.6777199904123942,0.005981646114373446,0.06669881213400414,small,siglip2_full
cju87mrypnb1e0818scv1mxxg,0.9391888976097107,0.005917308485761088,0.040785396533210616,small,siglip2_full
cju7dubap2g0w0801fgl42mg9,0.4385574360688527,0.005896847860901964,0.25321331290432414,large,siglip2_full
cju13hp5rnbjx0835bf0jowgx,0.9442918300628662,0.005801696587775397,0.10654228810531606,medium,siglip2_full
ck2bxlujamu330725szlc2jdu,0.9234610199928284,0.005778890795691939,0.03799430941358025,small,siglip2_partial
cju8cwy02t9eq08185qn12c02,0.8770525852839152,0.005756927784775344,0.12937544900736517,medium,resunet_paper
cju0ue769mxii08019zqgdbxn,0.9311147133509318,0.005750056854517977,0.04773933917797338,small,siglip2_partial
cju33eqwbcch208012jikwdky,0.9209287762641907,0.0056313461013382604,0.13928719533207562,medium,siglip2_frozen
cju87zv8lni0o0850hbbecbq6,0.9347095489501953,0.005575193775966019,0.014177141186787489,small,resunet_paper
cju7dp3dw2k4n0755zhe003ad,0.9604304631551107,0.0055373698984998556,0.06519385832484874,small,resunet_paper
ck2bxskgxxzfv08386xkqtqdy,0.9193532466888428,0.005502273933787604,0.07093049508143848,small,siglip2_frozen
cjyzl833ndne80838pzuq6ila,0.9683657685915629,0.005497872601760263,0.13537808641975307,medium,siglip2_partial
cjyzurzvohqnr0794es1itzek,0.9613956411679586,0.005459174477786704,0.14736207561728396,medium,siglip2_partial
cjyzkmjy8evns070165gf9dmq,0.9106000065803528,0.005424274096844957,0.09722222222222222,medium,resunet_paper
cju87ox0kncom0801b98hqnd2,0.9635891318321228,0.00536640720144203,0.06512071528045969,small,siglip2_full
cju87q6yoneim0871dl4phvkd,0.9514907598495483,0.005341081281054832,0.25841730154829196,large,siglip2_partial
cju87xn2snfmv0987sc3d9xnq,0.9046549995740255,0.005287829248359007,0.16491940522304135,medium,siglip2_frozen
cjyzurzvohqnr0794es1itzek,0.9609147508939108,0.005262967444659658,0.14736207561728396,medium,siglip2_frozen
cju8djdqztu6408506pzhlo18,0.9499107599258424,0.005174584157491233,0.08947595960843653,medium,siglip2_partial
cju7dz5yy2i7z0801ausi7rna,0.9391100406646729,0.005160380046876976,0.028819579112600052,small,siglip2_frozen
cju160wshltz10993i1gmqxbe,0.8973038792610168,0.0051458962842352825,0.02652077958409748,small,siglip2_full
ck2bxskgxxzfv08386xkqtqdy,0.9362527926762899,0.005135445657196057,0.07093049508143848,small,resunet_paper
cju8clorgsuwn08714toqb7v6,0.9529796640078226,0.005126449300581864,0.12445237387253444,medium,resunet_paper
cju8dpa89u6l80818dj6lldh9,0.6948748032251993,0.005117391084488225,0.11939909032154311,medium,siglip2_partial
cju33o12x2jm50988944mxq0v,0.9619577328364054,0.005112748312531896,0.033564885033064366,small,siglip2_full
cjyztzaqtrv430848l8xgcerw,0.9174003998438517,0.005102316226514321,0.1960961612654321,large,resunet_paper
cju7ebe962hr409872ovibahw,0.9669061501820883,0.00510086475649343,0.4367287508341928,large,siglip2_partial
cju3381d8bz3h07991xtl7ra0,0.9037306308746338,0.005023800605375241,0.050110897333119554,small,siglip2_partial
cju8chxndsre008015uisl4si,0.9629280964533488,0.005016347245096109,0.036076986076986076,small,siglip2_full
cju7dz5yy2i7z0801ausi7rna,0.9623375535011292,0.0049570937439492365,0.028819579112600052,small,siglip2_full
cju7dubap2g0w0801fgl42mg9,0.4614487588405609,0.004929740050453304,0.25321331290432414,large,siglip2_frozen
cjyzu3reghjya0794w7pwoi50,0.9094218214352926,0.004927320871420754,0.12073688271604938,medium,resunet_paper
cju33belnbyhm0878yxl42233,0.9329469402631124,0.004860531726774529,0.06691198279697463,small,resunet_paper
cju7dp3dw2k4n0755zhe003ad,0.9587703545888265,0.004770612678908211,0.06519385832484874,small,siglip2_frozen
cjyzuio1qgh040763k56deohv,0.8834667404492696,0.004580884535970065,0.012497588734567902,small,siglip2_frozen
cju8cj10qsrau0871o2dr6ai1,0.9738753437995911,0.004510590625264752,0.07090638840016987,small,resunet_paper
cju85rkbnlo1c08503uxcpax1,0.9745336174964905,0.004509369055048049,0.17109015931840063,large,siglip2_frozen
cju8dk7eztzup08182yxko5zh,0.9714461763699851,0.00450347137707811,0.05480264117904567,small,siglip2_frozen
cju8czvnztbf40871b4m7t78w,0.9525396227836609,0.004437101034688371,0.13351823894954887,medium,siglip2_full
cju8djdqztu6408506pzhlo18,0.9511328935623169,0.004402316047970806,0.08947595960843653,medium,siglip2_frozen
cjyzu3reghjya0794w7pwoi50,0.9197328488032023,0.004327888843363401,0.12073688271604938,medium,siglip2_frozen
cjyzk8qieoboa0848ogj51wwm,0.9741000533103943,0.004302857506801588,0.4736376350308642,large,siglip2_full
cju85plp7lmkw0850rx42jdpf,0.9663567741711935,0.004294860699137032,0.3067873876155502,large,siglip2_full
cju13cgqmnhwn0988yrainhcp,0.9739110469818115,0.004230865529806638,0.12427880958232396,medium,siglip2_frozen
cju7dtb1e2j0t0818deq51ib3,0.9443860054016113,0.00414083285173805,0.16141722693169638,medium,siglip2_frozen
cju16d65tzw9d0799ouslsw25,0.9464805324872336,0.0041407587795963844,0.046722629741497664,small,siglip2_frozen
cju13fwthn9mq0835gacxgy01,0.9701853394508362,0.004140599154488467,0.1384634990760604,medium,siglip2_full
cju87r56lnkyp0755hz30leew,0.9564943512280782,0.004073548050731165,0.30805472501585573,large,siglip2_full
cjyztzaqtrv430848l8xgcerw,0.9393806457519531,0.004061754626793435,0.1960961612654321,large,siglip2_partial
cjyzufihqquiw0a46jatrbwln,0.9580468535423279,0.004061569771039728,0.39696903935185185,large,siglip2_full
cju87ox0kncom0801b98hqnd2,0.9645255009333292,0.0040532851062579645,0.06512071528045969,small,siglip2_partial
cju160wshltz10993i1gmqxbe,0.886352022488912,0.004049957981195579,0.02652077958409748,small,siglip2_partial
cju0ue769mxii08019zqgdbxn,0.935193677743276,0.004032040728039107,0.04773933917797338,small,siglip2_frozen
cju8dic9mtppa0987swn23wbc,0.9688287377357483,0.004023977577632553,0.24522486368862134,large,siglip2_frozen
cju7dvl5m2n4t0755hlnnjjet,0.9501634438832601,0.00400260017338248,0.027708091774709252,small,siglip2_full
cju33mirdc8mj0799k33wzoes,0.9696802099545797,0.003993660148884256,0.16999491855079404,large,siglip2_frozen
cju8ceacrsqkr0755hdz145es,0.9613096117973328,0.00399154655326322,0.039174495101841476,small,siglip2_full
cjyztzaqtrv430848l8xgcerw,0.9543625911076864,0.003985544549803255,0.1960961612654321,large,siglip2_full
cju87kbcen2av0987usezo8kn,0.3059438169002533,0.003966218892303949,0.06093924592152731,small,siglip2_frozen
cju16jgnyzp970878melv7r25,0.9439070622126261,0.003955472549499065,0.1164461247637051,medium,siglip2_frozen
cju85nr8elly209872w9n5m0s,0.9113612174987793,0.003936456730175092,0.060998662916685875,small,siglip2_frozen
cju15jr8jz8sb0855ukmkswkz,0.9860763152440389,0.003913333934778581,0.31392523722069177,large,siglip2_full
cju7ecl9i2i060987xawjp4l0,0.8970153133074442,0.0038314270245638484,0.23556549699426813,large,siglip2_frozen
cju14pxbaoksp0835qzorx6g6,0.9815483689308167,0.0037914605044813785,0.07176788206030456,small,siglip2_full
cju16d65tzw9d0799ouslsw25,0.965820292631785,0.0037002183467795893,0.046722629741497664,small,siglip2_partial
cju85omszllp30850b6rm9mi3,0.9754189054171244,0.0036221520817723103,0.1225134884734863,medium,siglip2_full
cju8cj10qsrau0871o2dr6ai1,0.9733088612556458,0.0036183179607545625,0.07090638840016987,small,siglip2_frozen
cju7dsrtb2f8i085064kwugfk,0.9706518451372782,0.003553151238621471,0.08359395192556215,medium,resunet_paper
cju33jon3ygbj0993pu22a4k6,0.9566869139671326,0.0034596804709198198,0.04125611088072612,small,siglip2_full
cju8dpa89u6l80818dj6lldh9,0.699067215124766,0.0034558124339864526,0.11939909032154311,medium,siglip2_full
cju0sr5ghl0nd08789uzf1raf,0.9519421458244324,0.0033854624729431015,0.13352965807806536,medium,siglip2_partial
cju7ea4om2l910801bohqjccy,0.9619203209877014,0.0033646419612913168,0.056317218457793534,small,siglip2_partial
cju330ofbc2l30801th5g3hw6,0.974471926689148,0.0033456569207843674,0.03978155849611426,small,siglip2_frozen
cju33w4sdcivk0855x879zht7,0.9300708174705505,0.003305565043602985,0.07566837235073288,small,siglip2_frozen
cju330ofbc2l30801th5g3hw6,0.9710289239883423,0.003250694514927109,0.03978155849611426,small,resunet_paper
cju8dm2cau2km0818jsv9eeq2,0.9796474973360697,0.0031998336414210573,0.1175333360590149,medium,siglip2_partial
cju8dic9mtppa0987swn23wbc,0.9813658595085144,0.0031612127950089975,0.24522486368862134,large,siglip2_full
cju7dtb1e2j0t0818deq51ib3,0.9684541821479797,0.003126033748029672,0.16141722693169638,medium,siglip2_full
cju8cgi2kspp308011nxdtjp6,0.9450402657190958,0.003072804921726445,0.029429694882189775,small,siglip2_full
cju0u2g7pmnux0801vkk47ivj,0.953956405321757,0.003014977676245767,0.29237871722817527,large,siglip2_frozen
cju7ebe962hr409872ovibahw,0.9581101934115092,0.002970427033754261,0.4367287508341928,large,siglip2_full
cju16d65tzw9d0799ouslsw25,0.9583114782969157,0.002955581717834113,0.046722629741497664,small,siglip2_full
cju33x0f22peh0988g0ln7w5v,0.8682328859965006,0.002887478481574851,0.02674356631643064,small,resunet_paper
cju7dxffn2eam0817qxosfwch,0.6734888354937235,0.0028750178672887635,0.17434083488396587,large,siglip2_partial
cjz14qsk2wci60794un9ozwmw,0.9665423631668091,0.002835976361523768,0.10939911265432099,medium,siglip2_frozen
cju16b6ynq8e40988m8vx0xnj,0.9259145259857178,0.0028346570166320707,0.018431748339556554,small,siglip2_frozen
cju33jon3ygbj0993pu22a4k6,0.9442304770151774,0.0028290230581659802,0.04125611088072612,small,siglip2_frozen
cju8d2q30tfhs0801n7lx77xl,0.9810302058855692,0.002783509618033364,0.16964061996635288,large,siglip2_full
cju33w4sdcivk0855x879zht7,0.9796077410380045,0.002766636785572474,0.07566837235073288,small,siglip2_full
cju7dp3dw2k4n0755zhe003ad,0.9733619093894958,0.0027494511605378595,0.06519385832484874,small,siglip2_full
cju7dvl5m2n4t0755hlnnjjet,0.9587482810020447,0.002723789359372584,0.027708091774709252,small,siglip2_frozen
cju0u2g7pmnux0801vkk47ivj,0.9639436999956766,0.0026495493276878696,0.29237871722817527,large,siglip2_partial
cju8dn0c3u2v50801k8rvq02f,0.9797765215237936,0.0025918562388547854,0.3139126154358135,large,siglip2_full
cju87q6yoneim0871dl4phvkd,0.9675541718800863,0.002580784872914882,0.25841730154829196,large,siglip2_full
cju334jzo261t0835yqudnfs1,0.973125676314036,0.0025504088847524615,0.20013132934481248,large,siglip2_frozen
cju8dm2cau2km0818jsv9eeq2,0.9852756063143412,0.0025226369418143266,0.1175333360590149,medium,siglip2_full
cjyztzaqtrv430848l8xgcerw,0.9431760112444559,0.002522199248769924,0.1960961612654321,large,siglip2_frozen
cju32srle1xfq083575i3fl75,0.9675774176915487,0.002502539768401994,0.06323191850990882,small,siglip2_full
cju16fpvhzypl0799p9phnlx6,0.9674407243728638,0.0024990846509381796,0.10568584769862725,medium,siglip2_full
cju0ue769mxii08019zqgdbxn,0.9534280896186829,0.0024935556295781654,0.04773933917797338,small,resunet_paper
cjz14qsk2wci60794un9ozwmw,0.9722555677096049,0.002491686901402381,0.10939911265432099,medium,resunet_paper
cjz14qsk2wci60794un9ozwmw,0.9690777858098348,0.0024875294666189627,0.10939911265432099,medium,siglip2_partial
cju15czxqp3lv0835jvhgzurz,0.960507869720459,0.002479067366395418,0.27298755676121955,large,siglip2_frozen
cjyzufihqquiw0a46jatrbwln,0.9603698452313741,0.0024563387336857673,0.39696903935185185,large,siglip2_frozen
cju8czvnztbf40871b4m7t78w,0.9620022773742676,0.00245329102708152,0.13351823894954887,medium,siglip2_frozen
cju8d4jgatgpj0871q2ophhkm,0.982195516427358,0.002433211046511975,0.14567854136767974,medium,siglip2_partial
cju87tyddnnad0755bj0wxahe,0.9790751934051514,0.00240878429953552,0.45145666160630377,large,siglip2_partial
cju85omszllp30850b6rm9mi3,0.9635716875394186,0.0024040883590703962,0.1225134884734863,medium,resunet_paper
cjyzul1qggwwj07216mhiv5sy,0.905270536740621,0.0023983695932688906,0.045657454912935325,small,siglip2_frozen
cju7dsrtb2f8i085064kwugfk,0.961634635925293,0.002375647092488455,0.08359395192556215,medium,siglip2_frozen
cju334jzo261t0835yqudnfs1,0.9802787701288859,0.0023033383665549832,0.20013132934481248,large,resunet_paper
cju7ea4om2l910801bohqjccy,0.9783924619356791,0.002264354630112813,0.056317218457793534,small,resunet_paper
cju330ofbc2l30801th5g3hw6,0.9720872839291891,0.0021806998561953936,0.03978155849611426,small,siglip2_partial
cju87tyddnnad0755bj0wxahe,0.9859579801559448,0.0021775255987283512,0.45145666160630377,large,siglip2_full
cju7ebe962hr409872ovibahw,0.9571374654769897,0.002139399639701104,0.4367287508341928,large,siglip2_frozen
cju8828oxnool0801qno9luhr,0.9658658504486084,0.0021221940702227334,0.19077633245639677,large,siglip2_frozen
cju3381d8bz3h07991xtl7ra0,0.9156046509742737,0.0020912934863535804,0.050110897333119554,small,siglip2_full
cju87z6o6nh73085045bzsx6o,0.9853281776110331,0.0020100151545862366,0.11721773948917066,medium,resunet_paper
cju7dsrtb2f8i085064kwugfk,0.9619307915369669,0.0019772635805630633,0.08359395192556215,medium,siglip2_full
cju7ecl9i2i060987xawjp4l0,0.8681591550509135,0.0019666918815092033,0.23556549699426813,large,resunet_paper
cju8cwy02t9eq08185qn12c02,0.9565375447273254,0.0018654190513434832,0.12937544900736517,medium,siglip2_full
cjyzlw7f9faqr070129au64sq,0.9350073933601379,0.0018301041803571061,0.09407069830246914,medium,siglip2_full
cjyzl833ndne80838pzuq6ila,0.968661904335022,0.0017395715078467697,0.13537808641975307,medium,siglip2_frozen
cju16ach3m1da0993r1dq3sn2,0.980192244052887,0.0017237082330373557,0.2665289256198347,large,siglip2_frozen
cju14pxbaoksp0835qzorx6g6,0.9702322483062744,0.0017161401028518988,0.07176788206030456,small,siglip2_partial
cju8d2q30tfhs0801n7lx77xl,0.9762008388837179,0.001708385030697116,0.16964061996635288,large,siglip2_partial
cju87mrypnb1e0818scv1mxxg,0.9159479339917501,0.0017031712597276542,0.040785396533210616,small,siglip2_frozen
cju15wdt3zla10801odjiw7sy,0.9753324786822001,0.0016759604746960555,0.16356469465532855,medium,resunet_paper
cju0vtox5ain6099360pu62rp,0.836532731850942,0.0016545747169235835,0.04454678123542912,small,siglip2_partial
cjyzurzvohqnr0794es1itzek,0.9733688036600748,0.0015694223087332501,0.14736207561728396,medium,siglip2_full
cju15wdt3zla10801odjiw7sy,0.977695365746816,0.0015633327228794399,0.16356469465532855,medium,siglip2_full
cju8828oxnool0801qno9luhr,0.9678527315457662,0.0015612207198993685,0.19077633245639677,large,siglip2_partial
cjyzufihqquiw0a46jatrbwln,0.9529896179835001,0.0015574504717719572,0.39696903935185185,large,siglip2_partial
cju8dm2cau2km0818jsv9eeq2,0.9815699855486552,0.0015477040473466674,0.1175333360590149,medium,siglip2_frozen
cju8d2q30tfhs0801n7lx77xl,0.9757548967997233,0.0015216357943815793,0.16964061996635288,large,siglip2_frozen
cju87z6o6nh73085045bzsx6o,0.9765509963035583,0.0015208570665191433,0.11721773948917066,medium,siglip2_frozen
cju32zhbnc1oy0801iyv1ix6p,0.557865560054779,0.001515320137880448,0.25251754561253714,large,siglip2_full
cjyzl833ndne80838pzuq6ila,0.9700931310653687,0.0014470958544028991,0.13537808641975307,medium,siglip2_full
cju8d4jgatgpj0871q2ophhkm,0.9711291193962097,0.0014278752516226408,0.14567854136767974,medium,resunet_paper
cju0t4oil7vzk099370nun5h9,0.9750491579373678,0.0014272962106602126,0.33988958320694046,large,siglip2_partial
cju7dp3dw2k4n0755zhe003ad,0.9643069903055826,0.0014242586259942008,0.06519385832484874,small,siglip2_partial
cju85rkbnlo1c08503uxcpax1,0.9808044036229452,0.0013832734132508506,0.17109015931840063,large,siglip2_full
cju33belnbyhm0878yxl42233,0.9496607383092245,0.0013602848787427374,0.06691198279697463,small,siglip2_full
cju8d4jgatgpj0871q2ophhkm,0.9785957137743632,0.0013586998761036628,0.14567854136767974,medium,siglip2_full
cju87tyddnnad0755bj0wxahe,0.9765658179918925,0.001309320390003783,0.45145666160630377,large,siglip2_frozen
cju7ea4om2l910801bohqjccy,0.9762908617655436,0.00130487981217907,0.056317218457793534,small,siglip2_full
cju8828oxnool0801qno9luhr,0.9781933228174845,0.0012984003201648871,0.19077633245639677,large,siglip2_full
cju8ceacrsqkr0755hdz145es,0.9562227527300516,0.0012857264723883785,0.039174495101841476,small,siglip2_partial
cju8d4jgatgpj0871q2ophhkm,0.9787354469299316,0.001228495292074018,0.14567854136767974,medium,siglip2_frozen
cju8dic9mtppa0987swn23wbc,0.9729278087615967,0.0012184766203245853,0.24522486368862134,large,siglip2_partial
cjyzlw7f9faqr070129au64sq,0.9361108740170797,0.0012154931669231767,0.09407069830246914,medium,siglip2_partial
cju87z6o6nh73085045bzsx6o,0.9839129646619161,0.0012040577073369745,0.11721773948917066,medium,siglip2_full
cju334jzo261t0835yqudnfs1,0.9791115522384644,0.0011456368627016488,0.20013132934481248,large,siglip2_full
cju8cj10qsrau0871o2dr6ai1,0.972579558690389,0.0010964486841442828,0.07090638840016987,small,siglip2_partial
cju334jzo261t0835yqudnfs1,0.9767757256825765,0.0010801684175664765,0.20013132934481248,large,siglip2_partial
ck2bxiswtxuw80838qkisqjwz,0.463309645652771,0.0010379527563775506,0.44238820760559894,large,siglip2_full
cju33mirdc8mj0799k33wzoes,0.9836576779683431,0.0010247340196151155,0.16999491855079404,large,siglip2_full
cju7dwe282dc309876rco45ts,0.9760565956433614,0.0009873364133522254,0.31843717769823454,large,siglip2_full
cju85rkbnlo1c08503uxcpax1,0.9772393107414246,0.0009525321830524725,0.17109015931840063,large,siglip2_partial
cju0u2g7pmnux0801vkk47ivj,0.9687187671661377,0.000872057954382275,0.29237871722817527,large,siglip2_full
ck2bxiswtxuw80838qkisqjwz,0.4631329874197642,0.0008530718587371286,0.44238820760559894,large,siglip2_frozen
ck2bxknhjvs1x0794iogrq49k,0.9142655928929647,0.0007723518359353204,0.11980187446605357,medium,siglip2_frozen
cju85omszllp30850b6rm9mi3,0.9648849566777548,0.0005979934552527995,0.1225134884734863,medium,siglip2_frozen
cju0t4oil7vzk099370nun5h9,0.9780260523160299,0.0005424406237629271,0.33988958320694046,large,siglip2_full
cju8cj10qsrau0871o2dr6ai1,0.9833484292030334,0.0004357760271000191,0.07090638840016987,small,siglip2_full
ck2bxiswtxuw80838qkisqjwz,0.4618666370709737,0.00042760796027940383,0.44238820760559894,large,siglip2_partial
cju16ach3m1da0993r1dq3sn2,0.9805935223897299,0.0004044710339174509,0.2665289256198347,large,siglip2_partial
cju0t4oil7vzk099370nun5h9,0.9729943672815958,0.00039853943322868703,0.33988958320694046,large,siglip2_frozen
cju16ach3m1da0993r1dq3sn2,0.9861563841501871,0.0003467208351633954,0.2665289256198347,large,siglip2_full
cjz14qsk2wci60794un9ozwmw,0.975153923034668,0.0002977954888451915,0.10939911265432099,medium,siglip2_full
cju13hp5rnbjx0835bf0jowgx,9.168423832639494e-12,0.0,0.10654228810531606,medium,resunet_paper
